,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
248,i,hamming_dist,max_curvature,id,0,1,right,left,middle,middle,1,1,1,1,0.073559
249,i,hamming_dist,max_curvature,id,0,1,right,left,middle,middle,1,1,1,2,0.07121
250,i,hamming_dist,max_curvature,id,0,1,right,left,middle,middle,1,1,2,1,0.07572
251,i,hamming_dist,max_curvature,id,0,1,right,left,middle,middle,1,1,2,2,0.072108
252,i,hamming_dist,max_curvature,id,0,1,right,left,middle,little,1,1,1,1,0.075443
253,i,hamming_dist,max_curvature,id,0,1,right,left,middle,little,1,1,1,2,0.075887
254,i,hamming_dist,max_curvature,id,0,1,right,left,middle,little,1,1,2,1,0.079665
255,i,hamming_dist,max_curvature,id,0,1,right,left,middle,little,1,1,2,2,0.074501
256,i,hamming_dist,max_curvature,id,0,1,right,left,middle,thumb,1,1,1,1,0.078879
257,i,hamming_dist,max_curvature,id,0,1,right,left,middle,thumb,1,1,1,2,0.085162
258,i,hamming_dist,max_curvature,id,0,1,right,left,middle,thumb,1,1,2,1,0.081793
259,i,hamming_dist,max_curvature,id,0,1,right,left,middle,thumb,1,1,2,2,0.083422
260,i,hamming_dist,max_curvature,id,0,1,right,left,little,index,1,1,1,1,0.069914
261,i,hamming_dist,max_curvature,id,0,1,right,left,little,index,1,1,1,2,0.072462
262,i,hamming_dist,max_curvature,id,0,1,right,left,little,index,1,1,2,1,0.074324
263,i,hamming_dist,max_curvature,id,0,1,right,left,little,index,1,1,2,2,0.068384
264,i,hamming_dist,max_curvature,id,0,1,right,left,little,ring,1,1,1,1,0.069504
265,i,hamming_dist,max_curvature,id,0,1,right,left,little,ring,1,1,1,2,0.06824
266,i,hamming_dist,max_curvature,id,0,1,right,left,little,ring,1,1,2,1,0.073582
267,i,hamming_dist,max_curvature,id,0,1,right,left,little,ring,1,1,2,2,0.069238
268,i,hamming_dist,max_curvature,id,0,1,right,left,little,middle,1,1,1,1,0.064971
269,i,hamming_dist,max_curvature,id,0,1,right,left,little,middle,1,1,1,2,0.071908
270,i,hamming_dist,max_curvature,id,0,1,right,left,little,middle,1,1,2,1,0.073393
271,i,hamming_dist,max_curvature,id,0,1,right,left,little,middle,1,1,2,2,0.070867
272,i,hamming_dist,max_curvature,id,0,1,right,left,little,little,1,1,1,1,0.072396
273,i,hamming_dist,max_curvature,id,0,1,right,left,little,little,1,1,1,2,0.073172
274,i,hamming_dist,max_curvature,id,0,1,right,left,little,little,1,1,2,1,0.079311
275,i,hamming_dist,max_curvature,id,0,1,right,left,little,little,1,1,2,2,0.074767
276,i,hamming_dist,max_curvature,id,0,1,right,left,little,thumb,1,1,1,1,0.076097
277,i,hamming_dist,max_curvature,id,0,1,right,left,little,thumb,1,1,1,2,0.08094
278,i,hamming_dist,max_curvature,id,0,1,right,left,little,thumb,1,1,2,1,0.080175
279,i,hamming_dist,max_curvature,id,0,1,right,left,little,thumb,1,1,2,2,0.083533
280,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,index,1,1,1,1,0.07869
281,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,index,1,1,1,2,0.078712
282,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,index,1,1,2,1,0.084242
283,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,index,1,1,2,2,0.08012
284,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,ring,1,1,1,1,0.078923
285,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,ring,1,1,1,2,0.076285
286,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,ring,1,1,2,1,0.082015
287,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,ring,1,1,2,2,0.080197
288,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,middle,1,1,1,1,0.075676
289,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,middle,1,1,1,2,0.077737
290,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,middle,1,1,2,1,0.080496
291,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,middle,1,1,2,2,0.077549
292,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,little,1,1,1,1,0.082923
293,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,little,1,1,1,2,0.08166
294,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,little,1,1,2,1,0.086857
295,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,little,1,1,2,2,0.082979
296,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,thumb,1,1,1,1,0.083965
297,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,thumb,1,1,1,2,0.086968
298,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,thumb,1,1,2,1,0.088409
299,i,hamming_dist,max_curvature,id,0,1,right,left,thumb,thumb,1,1,2,2,0.086492
