,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
278,i,hamming_distance,maximum_curvature,id,1,6,left,left,little,little,1,1,1,1,0.071953
279,i,hamming_distance,maximum_curvature,id,1,6,left,left,little,little,1,1,2,2,0.061082
280,i,hamming_distance,maximum_curvature,id,1,6,left,left,ring,ring,1,1,1,1,0.065858
281,i,hamming_distance,maximum_curvature,id,1,6,left,left,ring,ring,1,1,2,2,0.060383
282,i,hamming_distance,maximum_curvature,id,1,6,right,right,thumb,thumb,1,1,1,1,0.067897
283,i,hamming_distance,maximum_curvature,id,1,6,right,right,thumb,thumb,1,1,2,2,0.075809
284,i,hamming_distance,maximum_curvature,id,1,6,right,right,index,index,1,1,1,1,0.061126
285,i,hamming_distance,maximum_curvature,id,1,6,right,right,index,index,1,1,2,2,0.06127
286,i,hamming_distance,maximum_curvature,id,1,6,right,right,middle,middle,1,1,1,1,0.062112
287,i,hamming_distance,maximum_curvature,id,1,6,right,right,middle,middle,1,1,2,2,0.062478
