,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
166,i,hamming_distance,maximum_curvature,id,1,2,right,right,thumb,thumb,1,1,1,1,0.071376
167,i,hamming_distance,maximum_curvature,id,1,2,right,right,thumb,thumb,1,1,2,2,0.073936
168,i,hamming_distance,maximum_curvature,id,1,2,right,right,index,index,1,1,1,1,0.065459
169,i,hamming_distance,maximum_curvature,id,1,2,right,right,index,index,1,1,2,2,0.056749
170,i,hamming_distance,maximum_curvature,id,1,2,right,right,middle,middle,1,1,1,1,0.067841
171,i,hamming_distance,maximum_curvature,id,1,2,right,right,middle,middle,1,1,2,2,0.059076
172,i,hamming_distance,maximum_curvature,id,1,2,right,right,little,little,1,1,1,1,0.067963
173,i,hamming_distance,maximum_curvature,id,1,2,right,right,little,little,1,1,2,2,0.066689
174,i,hamming_distance,maximum_curvature,id,1,2,right,right,ring,ring,1,1,1,1,0.058932
175,i,hamming_distance,maximum_curvature,id,1,2,right,right,ring,ring,1,1,2,2,0.060239
176,i,hamming_distance,maximum_curvature,id,1,3,left,left,thumb,thumb,1,1,1,1,0.080463
177,i,hamming_distance,maximum_curvature,id,1,3,left,left,thumb,thumb,1,1,2,2,0.077914
178,i,hamming_distance,maximum_curvature,id,1,3,left,left,thumb,thumb,1,2,1,1,0.069515
179,i,hamming_distance,maximum_curvature,id,1,3,left,left,thumb,thumb,1,2,2,2,0.073703
180,i,hamming_distance,maximum_curvature,id,1,3,left,left,index,index,1,1,1,1,0.067498
181,i,hamming_distance,maximum_curvature,id,1,3,left,left,index,index,1,1,2,2,0.070335
182,i,hamming_distance,maximum_curvature,id,1,3,left,left,index,index,1,2,1,1,0.068218
183,i,hamming_distance,maximum_curvature,id,1,3,left,left,index,index,1,2,2,2,0.072928
184,i,hamming_distance,maximum_curvature,id,1,3,left,left,middle,middle,1,1,1,1,0.069969
185,i,hamming_distance,maximum_curvature,id,1,3,left,left,middle,middle,1,1,2,2,0.072573
186,i,hamming_distance,maximum_curvature,id,1,3,left,left,middle,middle,1,2,1,1,0.070501
187,i,hamming_distance,maximum_curvature,id,1,3,left,left,middle,middle,1,2,2,2,0.071232
188,i,hamming_distance,maximum_curvature,id,1,3,left,left,little,little,1,1,1,1,0.084253
189,i,hamming_distance,maximum_curvature,id,1,3,left,left,little,little,1,1,2,2,0.070257
190,i,hamming_distance,maximum_curvature,id,1,3,left,left,little,little,1,2,1,1,0.088387
191,i,hamming_distance,maximum_curvature,id,1,3,left,left,little,little,1,2,2,2,0.073438
192,i,hamming_distance,maximum_curvature,id,1,3,left,left,ring,ring,1,1,1,1,0.074856
193,i,hamming_distance,maximum_curvature,id,1,3,left,left,ring,ring,1,1,2,2,0.063763
194,i,hamming_distance,maximum_curvature,id,1,3,left,left,ring,ring,1,2,1,1,0.077881
195,i,hamming_distance,maximum_curvature,id,1,3,left,left,ring,ring,1,2,2,2,0.065957
196,i,hamming_distance,maximum_curvature,id,1,3,right,right,thumb,thumb,1,1,1,1,0.082624
197,i,hamming_distance,maximum_curvature,id,1,3,right,right,thumb,thumb,1,1,2,2,0.078025
198,i,hamming_distance,maximum_curvature,id,1,3,right,right,thumb,thumb,1,2,1,1,0.089051
199,i,hamming_distance,maximum_curvature,id,1,3,right,right,thumb,thumb,1,2,2,2,0.076828
200,i,hamming_distance,maximum_curvature,id,1,3,right,right,index,index,1,1,1,1,0.077283
201,i,hamming_distance,maximum_curvature,id,1,3,right,right,index,index,1,1,2,2,0.066102
202,i,hamming_distance,maximum_curvature,id,1,3,right,right,index,index,1,2,1,1,0.085084
203,i,hamming_distance,maximum_curvature,id,1,3,right,right,index,index,1,2,2,2,0.071443
204,i,hamming_distance,maximum_curvature,id,1,3,right,right,middle,middle,1,1,1,1,0.077305
205,i,hamming_distance,maximum_curvature,id,1,3,right,right,middle,middle,1,1,2,2,0.068972
206,i,hamming_distance,maximum_curvature,id,1,3,right,right,middle,middle,1,2,1,1,0.08299
207,i,hamming_distance,maximum_curvature,id,1,3,right,right,middle,middle,1,2,2,2,0.076851
208,i,hamming_distance,maximum_curvature,id,1,3,right,right,little,little,1,1,1,1,0.073748
209,i,hamming_distance,maximum_curvature,id,1,3,right,right,little,little,1,1,2,2,0.083533
